Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Age,Seniority_Days,ChildrenTotal,HasChildren,TotalSpend,TotalPurchases,TotalCampaignsAccepted,WebEngagement,R_Score,F_Score,M_Score,RFM_Score,RFM_Segmento,Education_Postgraduate,Education_Undergraduate,Marital_Status_Partner,Age_Grupo_Millennial (30–44),Age_Grupo_Gen X (45–59),Age_Grupo_Boomer (60–74),Age_Grupo_Silent (75+),Income_Faixa_Média-baixa,Income_Faixa_Média-alta,Income_Faixa_Alta,Valor_Cliente_Prata,Valor_Cliente_Ouro,Valor_Cliente_Platina
54386.0,0,1,8,277,21,64,62,21,25,2,3,2,10,3,0,0,0,0,0,0,0,45,4612,1,1,470,17,0,1.0,4,3,3,10,Campeões,0,0,1,0,1,0,0,0,1,0,0,1,0
28510.0,1,1,72,44,5,19,0,4,19,3,2,0,4,5,0,0,0,0,0,0,0,45,4646,2,1,91,9,0,0.4,2,2,2,6,Potencial,0,0,0,0,1,0,0,0,0,0,1,0,0
90638.0,0,0,29,1156,120,915,94,144,96,1,3,4,10,1,0,0,1,0,0,0,0,35,4340,0,0,2525,18,1,3.0,3,3,4,10,Campeões,1,0,0,1,0,0,0,0,0,1,0,0,1
48070.0,0,1,33,373,14,83,6,9,19,3,8,2,6,7,0,0,0,0,0,1,0,76,4736,1,1,504,19,0,1.1428571428571428,3,3,3,9,Leais,0,0,1,0,0,0,1,1,0,0,0,1,0
43140.0,0,1,68,134,8,76,6,0,11,1,4,1,5,6,0,0,0,0,0,0,0,69,4744,1,1,235,11,0,0.6666666666666666,2,2,2,6,Potencial,0,0,1,0,0,1,0,1,0,0,1,0,0
54959.0,0,1,55,1148,0,60,0,0,24,3,9,5,4,7,0,1,0,0,0,0,1,65,4730,1,1,1232,21,1,1.2857142857142858,2,4,4,10,Campeões,1,0,0,0,0,1,0,0,1,0,0,0,1
15056.0,1,1,76,6,12,3,21,6,40,5,2,2,3,5,0,0,0,0,0,0,0,68,4626,2,1,88,12,0,0.4,1,2,2,5,Em risco,0,1,0,0,0,1,0,0,0,0,1,0,0
26954.0,1,0,17,4,1,11,0,0,1,1,1,0,2,7,0,0,0,0,0,0,0,55,4256,1,1,17,4,0,0.14285714285714285,4,1,1,6,Potencial,0,0,0,0,1,0,0,0,0,0,0,0,0
22327.0,1,0,94,5,4,8,2,0,5,1,1,0,3,5,0,0,0,0,0,0,0,41,4535,1,1,24,5,0,0.2,1,1,1,3,Inativos,0,0,0,1,0,0,0,0,0,0,0,0,0
44393.0,1,1,86,24,2,20,2,2,10,2,1,0,4,4,0,0,0,0,0,0,0,61,4515,2,1,60,7,0,0.25,1,1,1,3,Inativos,0,0,1,0,0,1,0,1,0,0,0,0,0
62000.0,0,1,25,899,0,101,0,0,20,1,6,6,13,4,0,0,0,1,0,0,0,74,4512,1,1,1020,26,1,1.5,3,4,3,10,Campeões,1,0,0,0,0,1,0,0,1,0,0,1,0
31497.0,0,1,22,108,1,28,13,1,4,2,3,1,4,8,0,0,0,0,0,0,0,64,4774,1,1,155,10,0,0.375,4,2,2,8,Leais,1,0,1,0,0,1,0,0,0,0,1,0,0
45894.0,0,2,15,27,2,7,0,2,13,1,1,0,3,5,0,0,0,0,0,0,0,52,4326,2,1,51,5,0,0.2,4,1,1,6,Potencial,0,1,1,0,1,0,0,1,0,0,0,0,0
78579.0,0,0,35,816,66,549,216,66,99,1,5,6,4,3,0,0,0,0,0,0,1,56,4758,0,0,1812,16,0,1.6666666666666667,3,3,4,10,Campeões,1,0,0,0,1,0,0,0,0,1,0,0,1
67369.0,0,1,81,1298,0,70,37,14,42,4,7,4,10,4,0,1,1,0,0,0,1,57,4793,1,1,1461,25,2,1.75,1,4,4,9,Leais,1,0,0,0,1,0,0,0,1,0,0,0,1
58401.0,0,1,55,10,0,11,17,29,29,1,1,2,2,4,0,0,0,0,0,0,0,66,4274,1,1,96,6,0,0.25,2,1,2,5,Em risco,0,0,0,0,0,1,0,0,1,0,1,0,0
62307.0,0,1,94,87,13,34,10,6,10,1,4,0,4,5,0,0,0,0,0,0,0,74,4336,1,1,160,9,0,0.8,1,2,2,5,Em risco,0,0,0,0,0,1,0,0,1,0,1,0,0
43641.0,1,1,50,57,2,51,4,2,23,3,2,1,4,6,0,0,0,0,0,0,0,57,4637,2,1,139,10,0,0.3333333333333333,2,2,2,6,Potencial,1,0,1,0,1,0,0,1,0,0,1,0,0
63841.0,0,1,64,635,15,100,20,7,131,1,9,3,9,6,0,0,0,0,0,0,0,58,4638,1,1,908,22,0,1.5,2,4,3,9,Leais,1,0,0,0,1,0,0,0,1,0,0,1,0
46891.0,0,1,91,43,12,23,29,15,61,1,2,1,4,4,0,0,0,0,0,0,0,61,4505,1,1,183,8,0,0.5,1,2,2,5,Em risco,0,1,1,0,0,1,0,1,0,0,1,0,0
70091.0,1,0,11,964,34,137,15,0,11,2,5,2,10,8,0,1,0,0,0,0,0,57,4659,1,1,1161,19,1,0.625,4,3,4,11,Campeões,1,0,1,0,1,0,0,0,0,1,0,0,1
78075.0,0,0,72,572,8,259,34,35,80,1,3,5,5,1,0,0,0,0,0,0,0,54,4289,0,0,988,14,0,3.0,2,2,3,7,Potencial,1,0,1,0,1,0,0,0,0,1,0,1,0
59184.0,0,1,6,341,142,113,259,151,66,3,6,6,12,5,0,0,0,0,0,0,0,65,4862,1,1,1072,27,0,1.2,4,4,4,12,Campeões,0,1,0,0,0,1,0,0,1,0,0,0,1
54809.0,1,1,0,63,6,57,13,13,22,4,2,1,5,4,0,0,0,0,0,0,0,49,4495,2,1,174,12,0,0.5,4,2,2,8,Leais,0,0,1,0,1,0,0,0,1,0,1,0,0
58113.0,0,1,66,221,104,169,102,78,84,3,9,2,8,7,0,0,0,0,0,1,0,67,4724,1,1,758,22,0,1.2857142857142858,2,4,3,9,Leais,0,0,1,0,0,1,0,0,1,0,0,1,0
51412.0,0,1,42,140,3,29,4,5,14,2,3,2,4,4,0,0,0,0,0,0,0,68,4384,1,1,195,11,0,0.75,3,2,2,7,Potencial,1,0,1,0,0,1,0,0,1,0,1,0,0
15287.0,1,0,60,1,2,8,4,3,13,2,1,1,2,7,1,0,0,0,0,0,1,47,4831,1,1,31,6,1,0.14285714285714285,2,1,1,4,Em risco,0,0,0,0,1,0,0,0,0,0,0,0,0
66636.0,0,0,64,291,10,689,84,10,0,1,3,4,9,1,0,0,0,0,0,0,0,69,4520,0,0,1084,17,0,3.0,2,3,4,9,Leais,1,0,1,0,0,1,0,0,1,0,0,0,1
50965.0,0,1,87,544,13,85,8,6,29,3,10,4,5,8,1,0,0,0,0,0,0,70,4698,1,1,685,22,1,1.25,1,4,3,8,Leais,1,0,1,0,0,1,0,1,0,0,0,1,0
84618.0,0,0,96,684,100,801,21,66,0,1,6,9,10,2,0,0,1,0,0,0,0,61,4423,0,0,1672,26,1,3.0,1,4,4,9,Leais,1,0,1,0,0,1,0,0,0,1,0,0,1
18351.0,0,0,1,1,12,9,0,14,7,1,2,0,3,7,0,0,0,0,0,0,0,36,4447,0,0,43,6,0,0.2857142857142857,4,1,1,6,Potencial,0,0,1,1,0,0,0,0,0,0,0,0,0
40451.0,0,2,54,35,0,4,0,0,10,1,1,1,2,5,1,0,0,0,0,0,0,69,4337,2,1,49,5,1,0.2,2,1,1,4,Em risco,1,0,1,0,0,1,0,1,0,0,0,0,0
36317.0,0,1,53,87,3,25,3,2,13,2,3,0,4,7,0,0,0,0,0,0,0,61,4607,1,1,133,9,0,0.42857142857142855,2,2,2,6,Potencial,0,0,1,0,0,1,0,1,0,0,1,0,0
42213.0,0,1,96,309,3,24,4,3,20,2,5,1,7,7,0,1,0,0,0,0,0,69,4464,1,1,363,15,1,0.7142857142857143,1,2,2,5,Em risco,0,0,1,0,0,1,0,1,0,0,1,0,0
65748.0,0,1,58,172,73,93,95,78,34,2,2,4,10,1,0,0,0,0,0,1,0,71,4644,1,1,545,18,0,2.0,2,3,3,8,Leais,0,0,1,0,0,1,0,0,1,0,0,1,0
77044.0,0,1,12,625,38,242,50,34,76,2,7,11,11,4,1,0,0,0,0,0,0,54,4449,1,1,1065,31,1,1.75,4,4,4,12,Campeões,0,0,1,0,1,0,0,0,0,1,0,0,1
74918.0,0,0,78,972,59,913,25,19,59,1,5,9,6,3,0,0,1,0,0,0,0,57,4678,0,0,2047,21,1,1.6666666666666667,1,4,4,9,Leais,0,0,1,0,1,0,0,0,0,1,0,0,1
56721.0,1,1,64,157,6,39,6,13,75,5,4,1,5,6,0,0,0,0,0,0,0,54,4810,2,1,296,15,0,0.6666666666666666,2,2,2,6,Potencial,0,0,1,0,1,0,0,0,1,0,1,0,0
42160.0,1,1,26,48,9,45,3,15,20,4,2,1,4,6,0,0,0,0,0,0,1,51,4570,2,1,140,11,0,0.3333333333333333,3,2,2,7,Potencial,0,0,0,0,1,0,0,1,0,0,1,0,0
61559.0,0,1,8,279,83,88,32,14,34,1,4,2,10,3,0,0,0,0,0,0,0,61,4551,1,1,530,17,0,1.3333333333333333,4,3,3,10,Campeões,0,0,0,0,0,1,0,0,1,0,0,1,0
33629.0,1,1,49,132,0,16,0,0,4,5,3,1,4,9,0,0,0,0,0,0,0,63,4894,2,1,152,13,0,0.3333333333333333,3,2,2,7,Potencial,1,0,1,0,0,1,0,0,0,0,1,0,0
68682.0,0,0,56,919,0,505,99,30,45,1,4,9,10,2,0,0,0,0,0,0,0,35,4470,0,0,1598,24,0,2.0,2,4,4,10,Campeões,1,0,1,1,0,0,0,0,0,1,0,0,1
34377.0,0,1,55,62,0,22,3,1,26,2,2,2,2,7,0,0,0,0,0,0,0,63,4730,1,1,114,8,0,0.2857142857142857,2,2,2,6,Potencial,0,0,0,0,0,1,0,0,0,0,1,0,0
8940.0,1,0,25,1,45,3,4,6,42,3,3,1,3,8,0,0,0,0,0,0,0,40,4880,1,1,101,10,0,0.375,3,2,2,7,Potencial,0,1,0,1,0,0,0,0,0,0,1,0,0
26228.0,1,0,50,2,6,4,3,1,9,1,1,0,2,8,0,0,0,0,0,0,0,53,4484,1,1,25,4,0,0.125,2,1,1,4,Em risco,0,0,1,0,1,0,0,0,0,0,0,0,0
77297.0,0,0,84,408,61,109,48,122,41,1,5,7,9,4,0,0,0,1,0,0,0,69,4723,0,0,789,22,1,1.25,1,4,3,8,Leais,0,1,0,0,0,1,0,0,0,1,0,1,0
40211.0,1,1,30,51,1,7,2,1,25,2,2,1,2,8,1,0,0,0,0,0,0,45,4538,2,1,87,7,1,0.25,3,1,2,6,Potencial,0,0,1,0,1,0,0,1,0,0,1,0,0
33438.0,1,1,81,62,1,16,3,2,6,4,2,1,4,5,0,0,0,0,0,0,0,68,4484,2,1,90,11,0,0.4,1,2,2,5,Em risco,1,0,0,0,0,1,0,0,0,0,1,0,0
75032.0,0,1,74,952,12,180,47,12,12,2,5,4,9,3,0,0,0,0,0,0,0,67,4631,1,1,1215,20,0,1.6666666666666667,2,3,4,9,Leais,1,0,1,0,0,1,0,0,0,1,0,0,1
61284.0,0,0,76,618,15,106,20,7,45,1,11,2,8,6,0,1,0,0,0,0,0,71,4464,0,0,811,22,1,1.8333333333333333,1,4,3,8,Leais,1,0,0,0,0,1,0,0,1,0,0,1,0
22518.0,1,0,36,11,7,12,2,2,27,2,2,1,2,5,1,0,0,0,0,0,1,40,4819,1,1,61,7,1,0.4,3,1,1,5,Em risco,0,0,1,1,0,0,0,0,0,0,0,0,0
54730.0,0,1,64,318,3,17,4,7,56,5,4,1,8,4,0,0,0,0,0,0,0,51,4522,1,1,405,18,0,1.0,2,3,3,8,Leais,1,0,1,0,1,0,0,0,1,0,0,1,0
38452.0,1,1,62,56,0,14,0,0,2,3,3,0,3,7,0,0,0,0,0,0,0,71,4295,2,1,72,9,0,0.42857142857142855,2,2,2,6,Potencial,1,0,1,0,0,1,0,1,0,0,1,0,0
44421.0,1,1,53,110,5,59,7,1,7,5,5,0,4,8,0,0,0,0,0,0,0,55,4703,2,1,189,14,0,0.625,2,2,2,6,Potencial,0,0,0,0,1,0,0,1,0,0,1,0,0
38197.0,1,0,86,23,0,11,2,1,3,1,1,0,3,5,0,0,0,0,0,0,0,40,4569,1,1,40,5,0,0.2,1,1,1,3,Inativos,1,0,1,1,0,0,0,1,0,0,0,0,0
41986.0,0,1,15,27,5,8,8,3,12,3,3,0,4,4,0,0,0,0,0,0,0,48,4344,1,1,63,10,0,0.75,4,2,1,7,Potencial,0,0,0,0,1,0,0,1,0,0,0,0,0
28427.0,1,0,67,18,3,19,3,3,6,2,2,0,3,8,0,0,0,0,0,0,0,43,4669,1,1,52,7,0,0.25,2,1,1,4,Em risco,0,0,1,1,0,0,0,0,0,0,0,0,0
37395.0,1,0,47,18,0,9,0,1,11,1,1,0,3,6,0,0,0,0,0,0,0,50,4262,1,1,39,5,0,0.16666666666666666,3,1,1,5,Em risco,1,0,1,0,1,0,0,1,0,0,0,0,0
64722.0,1,0,47,303,0,280,60,147,15,4,8,2,11,6,0,0,0,0,0,0,0,55,4238,1,1,805,25,0,1.3333333333333333,3,4,3,10,Campeões,0,0,1,0,1,0,0,0,1,0,0,1,0
55249.0,0,1,81,97,1,19,2,0,11,1,2,1,4,3,0,0,0,0,0,0,0,70,4277,1,1,130,8,0,0.6666666666666666,1,2,2,5,Em risco,1,0,1,0,0,1,0,0,1,0,1,0,0
84906.0,0,0,98,997,15,414,99,30,76,1,5,6,12,2,0,1,1,0,1,0,0,54,4472,0,0,1631,24,3,2.5,1,4,4,9,Leais,0,0,1,0,1,0,0,0,0,1,0,0,1
28691.0,1,0,56,5,4,13,8,0,4,1,1,0,3,8,0,0,0,0,0,0,0,37,4564,1,1,34,5,0,0.125,2,1,1,4,Em risco,0,0,1,1,0,0,0,0,0,0,0,0,0
44213.0,1,1,48,95,11,35,0,4,7,4,2,1,5,6,0,0,0,0,0,0,0,74,4416,2,1,152,12,0,0.3333333333333333,3,2,2,7,Potencial,0,0,0,0,0,1,0,1,0,0,1,0,0
25707.0,1,0,18,1,6,2,3,6,3,1,1,0,3,7,0,0,0,0,0,0,0,42,4366,1,1,21,5,0,0.14285714285714285,4,1,1,6,Potencial,0,1,0,1,0,0,0,0,0,0,0,0,0
59062.0,2,1,74,46,1,12,3,0,9,2,2,0,3,4,0,0,0,0,0,0,0,59,4473,3,1,71,7,0,0.5,2,1,2,5,Em risco,1,0,1,0,1,0,0,0,1,0,1,0,0
76624.0,0,1,68,411,106,147,54,115,66,1,5,10,7,1,1,0,0,0,0,0,0,64,4240,1,1,899,23,1,5.0,2,4,3,9,Leais,0,0,0,0,0,1,0,0,0,1,0,1,0
66000.0,0,0,36,244,51,270,101,0,45,1,1,3,5,1,0,0,0,0,0,0,0,79,4274,0,0,711,10,0,1.0,3,2,3,8,Leais,1,0,1,0,0,0,1,0,1,0,0,1,0
27683.0,1,0,90,152,9,121,12,12,45,4,6,2,4,8,0,0,0,0,0,0,0,48,4898,1,1,351,16,0,0.75,1,3,2,6,Potencial,1,0,1,0,1,0,0,0,0,0,1,0,0
1730.0,0,0,65,1,1,3,1,1,1,15,0,0,0,20,0,0,0,0,0,0,0,55,4246,0,0,8,15,0,0.0,2,2,1,5,Em risco,0,0,0,0,1,0,0,0,0,0,0,0,0
7500.0,1,0,63,10,17,18,8,26,40,4,3,2,2,9,0,0,0,0,0,0,0,34,4777,1,1,119,11,0,0.3333333333333333,2,2,2,6,Potencial,0,1,0,1,0,0,0,0,0,0,1,0,0
40521.0,1,1,82,12,0,5,0,0,4,1,0,1,2,5,0,0,0,0,0,0,0,58,4654,2,1,21,4,0,0.0,1,1,1,3,Inativos,0,0,1,0,1,0,0,1,0,0,0,0,0
20427.0,1,0,63,5,0,4,0,0,1,1,1,0,2,8,0,0,0,0,0,0,0,53,4301,1,1,10,4,0,0.125,2,1,1,4,Em risco,1,0,1,0,1,0,0,0,0,0,0,0,0
65106.0,0,1,55,790,19,133,12,0,19,3,8,3,13,6,0,1,0,0,0,0,0,51,4240,1,1,973,27,1,1.3333333333333333,2,4,3,9,Leais,0,0,1,0,1,0,0,0,1,0,0,1,0
69969.0,0,0,64,882,29,514,38,29,44,1,4,2,6,3,0,0,1,1,0,0,1,61,4510,0,0,1536,13,2,1.3333333333333333,2,2,4,8,Leais,1,0,1,0,0,1,0,0,0,1,0,0,1
67433.0,0,2,51,615,28,259,12,48,30,4,6,5,13,4,0,1,0,0,0,0,0,74,4552,2,1,992,28,1,1.5,2,4,3,9,Leais,0,0,1,0,0,1,0,0,1,0,0,1,0
77766.0,0,1,97,1004,59,265,115,59,27,2,11,10,11,6,1,0,0,0,0,0,1,59,4696,1,1,1529,34,1,1.8333333333333333,1,4,4,9,Leais,1,0,1,0,1,0,0,0,0,1,0,0,1
74716.0,0,1,92,133,27,421,13,195,71,2,7,3,5,4,0,0,0,0,0,0,0,54,4494,1,1,860,17,0,1.75,1,3,3,7,Potencial,0,0,1,0,1,0,0,0,0,1,0,1,0
68118.0,0,1,51,595,23,123,10,23,154,2,8,9,4,6,0,0,0,0,0,0,0,63,4458,1,1,928,23,0,1.3333333333333333,2,4,3,9,Leais,0,0,0,0,0,1,0,0,1,0,0,1,0
55158.0,1,1,72,293,0,87,4,11,23,4,7,2,5,7,0,0,0,0,0,0,1,56,4903,2,1,418,18,0,1.0,2,3,3,8,Leais,1,0,1,0,1,0,0,0,1,0,0,1,0
62972.0,0,1,39,313,15,47,20,0,192,2,7,4,3,6,0,0,0,0,0,0,1,71,4899,1,1,587,16,0,1.1666666666666667,3,3,3,9,Leais,0,1,1,0,0,1,0,0,1,0,0,1,0
74190.0,0,1,49,151,81,86,168,91,64,2,4,2,11,2,0,0,0,0,0,0,0,51,4252,1,1,641,19,0,2.0,3,3,3,9,Leais,0,0,1,0,1,0,0,0,0,1,0,1,0
39356.0,1,1,21,15,0,2,0,0,6,1,1,0,2,6,1,0,0,0,0,0,0,50,4306,2,1,23,4,1,0.16666666666666666,4,1,1,6,Potencial,0,0,1,0,1,0,0,1,0,0,0,0,0
76653.0,0,0,91,736,63,946,219,189,126,1,4,7,11,2,0,0,1,1,0,0,0,57,4521,0,0,2279,23,2,2.0,1,4,4,9,Leais,0,0,1,0,1,0,0,0,0,1,0,0,1
35860.0,1,1,37,15,0,8,4,2,20,2,1,1,2,5,1,0,0,0,0,0,0,53,4245,2,1,49,6,1,0.2,3,1,1,5,Em risco,1,0,0,0,1,0,0,1,0,0,0,0,0
90687.0,0,0,98,982,17,672,23,34,51,1,6,2,8,2,0,0,1,0,0,0,1,43,4607,0,0,1779,17,1,3.0,1,3,4,8,Leais,1,0,0,1,0,0,0,0,0,1,0,0,1
73450.0,0,0,85,1142,51,415,90,69,37,1,7,8,11,3,1,0,0,1,0,0,0,44,4410,0,0,1804,27,2,2.3333333333333335,1,4,4,9,Leais,1,0,1,1,0,0,0,0,0,1,0,0,1
31454.0,1,1,40,28,0,11,0,0,9,3,2,0,3,8,0,0,0,0,0,0,0,66,4562,2,1,48,8,0,0.25,3,2,1,6,Potencial,0,0,1,0,0,1,0,0,0,0,0,0,0
47139.0,1,1,2,46,0,12,0,2,23,2,2,1,2,7,0,0,0,0,0,0,1,74,4319,2,1,83,7,0,0.2857142857142857,4,1,2,7,Potencial,0,0,0,0,0,1,0,1,0,0,1,0,0
83829.0,0,0,78,897,161,430,186,161,27,0,4,7,6,1,1,0,1,1,0,0,1,51,4468,0,0,1862,17,3,4.0,1,3,4,8,Leais,0,0,0,0,1,0,0,0,0,1,0,0,1
53378.0,1,1,41,489,6,152,8,6,132,10,9,4,6,8,0,0,0,0,0,0,1,63,4847,2,1,793,29,0,1.125,3,4,3,10,Campeões,1,0,1,0,0,1,0,0,1,0,0,1,0
19656.0,1,0,94,25,4,9,6,8,32,3,2,1,3,7,0,0,0,0,0,0,0,56,4710,1,1,84,9,0,0.2857142857142857,1,2,2,5,Em risco,0,0,1,0,1,0,0,0,0,0,1,0,0
45579.0,0,1,10,145,1,33,2,1,1,1,4,1,4,6,0,0,0,0,0,0,0,78,4517,1,1,183,10,0,0.6666666666666666,4,2,2,8,Leais,1,0,1,0,0,0,1,1,0,0,1,0,0
85485.0,0,0,73,630,26,611,44,18,54,1,6,6,6,2,0,0,0,0,0,0,0,68,4212,0,0,1383,19,0,3.0,2,3,4,9,Leais,0,1,0,0,0,1,0,0,0,1,0,0,1
55956.0,0,0,22,760,38,104,50,9,38,2,7,3,4,4,0,1,0,0,0,0,0,82,4287,0,0,999,16,1,1.75,4,3,3,10,Campeões,0,0,1,0,0,0,1,0,1,0,0,1,0
64191.0,0,1,30,420,15,186,151,38,15,3,5,3,13,3,0,0,0,0,0,0,0,63,4727,1,1,825,24,0,1.6666666666666667,3,4,3,10,Campeões,1,0,0,0,0,1,0,0,1,0,0,1,0
38808.0,1,0,21,125,17,52,3,19,30,4,5,1,4,8,1,0,0,0,0,0,1,54,4876,1,1,246,14,1,0.625,4,2,2,8,Leais,0,0,0,0,1,0,0,1,0,0,1,0,0
57183.0,1,1,51,464,5,64,7,0,70,8,9,1,7,8,0,0,0,0,0,0,0,60,4671,2,1,610,25,0,1.125,2,4,3,9,Leais,1,0,1,0,0,1,0,0,1,0,0,1,0
23748.0,1,0,97,6,6,29,12,15,8,3,2,1,3,8,0,0,0,0,0,0,0,58,4789,1,1,76,9,0,0.25,1,2,2,5,Em risco,1,0,0,0,1,0,0,0,0,0,1,0,0
66303.0,0,1,56,1090,12,96,16,12,60,4,3,4,11,8,0,1,0,0,0,0,0,55,4692,1,1,1286,22,1,0.375,2,4,4,10,Campeões,0,0,1,0,1,0,0,0,1,0,0,0,1
37368.0,1,0,4,3,2,11,2,2,10,1,1,0,2,6,1,0,0,0,0,0,0,51,4399,1,1,30,4,1,0.16666666666666666,4,1,1,6,Potencial,1,0,1,0,1,0,0,1,0,0,0,0,0
40800.0,1,2,77,24,0,27,8,30,10,2,3,0,3,7,0,0,0,0,0,1,0,62,4748,3,1,99,8,0,0.42857142857142855,1,2,2,5,Em risco,0,0,1,0,0,1,0,1,0,0,1,0,0
71847.0,0,0,95,737,21,106,55,63,210,0,6,7,9,3,0,0,0,1,0,0,0,48,4850,0,0,1192,22,1,2.0,1,4,4,9,Leais,0,0,0,0,1,0,0,0,0,1,0,0,1
46149.0,0,1,36,254,6,71,4,0,27,5,5,1,7,5,0,0,0,0,0,0,0,51,4416,1,1,362,18,0,1.0,3,3,2,8,Leais,0,0,1,0,1,0,0,1,0,0,1,0,0
78687.0,0,0,13,817,185,687,145,55,241,1,4,6,8,2,0,0,1,0,0,0,1,43,4893,0,0,2130,19,1,2.0,4,3,4,11,Campeões,0,0,1,1,0,0,0,0,0,1,0,0,1
49118.0,0,0,90,620,54,239,99,98,119,2,9,7,10,7,0,1,0,0,1,0,1,55,4884,0,0,1229,28,2,1.2857142857142858,1,4,4,9,Leais,0,1,0,0,1,0,0,1,0,0,0,0,1
37633.0,1,1,49,13,4,20,0,0,1,2,1,0,3,9,0,0,0,0,0,0,0,69,4851,2,1,38,6,0,0.1111111111111111,3,1,1,5,Em risco,1,0,1,0,0,1,0,1,0,0,0,0,0
39767.0,0,0,18,113,61,204,34,26,47,2,7,1,7,8,0,0,0,0,0,0,0,75,4547,0,0,485,17,0,0.875,4,3,3,10,Campeões,1,0,1,0,0,0,1,1,0,0,0,1,0
26997.0,0,0,89,7,23,78,133,49,144,2,4,2,5,7,0,0,0,0,0,0,0,75,4805,0,0,434,13,0,0.5714285714285714,1,2,3,6,Potencial,0,1,1,0,0,0,1,0,0,0,0,1,0
33986.0,1,0,43,16,2,18,2,1,5,1,1,0,3,7,0,0,0,0,0,0,0,56,4676,1,1,44,5,0,0.14285714285714285,3,1,1,5,Em risco,0,0,0,0,1,0,0,0,0,0,0,0,0
57091.0,0,1,82,462,0,24,6,0,4,2,9,2,5,7,0,1,0,0,0,0,1,54,4787,1,1,496,18,1,1.2857142857142858,1,3,3,7,Potencial,1,0,1,0,1,0,0,0,1,0,0,1,0
46831.0,1,1,84,22,2,10,6,4,34,2,1,2,2,4,0,0,0,0,0,0,0,57,4590,2,1,78,7,0,0.25,1,1,2,4,Em risco,0,1,1,0,1,0,0,1,0,0,1,0,0
83151.0,0,0,80,968,147,842,137,42,210,1,5,7,10,2,1,0,1,1,0,0,1,54,4708,0,0,2346,23,3,2.5,1,4,4,9,Leais,1,0,1,0,1,0,0,0,0,1,0,0,1
52531.0,0,0,68,283,112,151,51,72,125,2,7,2,10,6,0,0,0,0,0,0,0,55,4750,0,0,794,21,0,1.1666666666666667,2,4,3,9,Leais,0,0,1,0,1,0,0,0,1,0,0,1,0
15759.0,0,0,12,1,2,5,6,0,3,1,1,0,2,7,0,0,0,0,0,0,0,70,4501,0,0,17,4,0,0.14285714285714285,4,1,1,6,Potencial,0,0,1,0,0,1,0,0,0,0,0,0,0
22804.0,1,0,75,14,1,7,2,1,1,1,2,0,2,9,0,0,0,0,0,0,0,55,4537,1,1,26,5,0,0.2222222222222222,1,1,1,3,Inativos,0,0,0,0,1,0,0,0,0,0,0,0,0
43050.0,1,0,10,30,5,24,6,3,8,2,2,0,4,5,0,0,0,0,0,0,0,53,4307,1,1,76,8,0,0.4,4,2,2,8,Leais,0,1,1,0,1,0,0,1,0,0,1,0,0
42997.0,1,1,91,4,0,5,0,1,5,1,1,0,2,7,0,0,0,0,0,0,0,49,4408,2,1,15,4,0,0.14285714285714285,1,1,1,3,Inativos,1,0,0,0,1,0,0,1,0,0,0,0,0
48918.0,1,1,21,52,0,9,0,0,1,2,1,0,4,4,0,0,0,0,0,0,0,63,4282,2,1,62,7,0,0.25,4,1,1,6,Potencial,1,0,0,0,0,1,0,1,0,0,0,0,0
60033.0,0,1,28,62,1,57,19,11,48,2,2,1,5,2,0,0,0,0,0,0,0,72,4296,1,1,198,10,0,1.0,3,2,2,7,Potencial,1,0,1,0,0,1,0,0,1,0,1,0,0
34043.0,1,0,97,20,2,14,3,0,10,1,2,0,2,9,0,0,0,0,0,0,0,48,4451,1,1,49,5,0,0.2222222222222222,1,1,1,3,Inativos,1,0,1,0,1,0,0,0,0,0,0,0,0
57811.0,0,1,49,545,7,114,37,21,78,5,7,2,11,5,0,1,0,0,0,0,0,60,4574,1,1,802,25,1,1.4,3,4,3,10,Campeões,0,0,1,0,0,1,0,0,1,0,0,1,0
78569.0,0,0,14,558,79,622,207,175,95,1,4,6,4,1,0,0,1,0,0,0,1,80,4334,0,0,1736,15,1,4.0,4,2,4,10,Campeões,0,0,1,0,0,0,1,0,0,1,0,0,1
7500.0,1,1,5,6,5,4,13,4,25,4,2,1,3,6,0,0,0,0,0,0,0,48,4753,2,1,57,10,0,0.3333333333333333,4,2,1,7,Potencial,0,0,0,0,1,0,0,0,0,0,0,0,0
94384.0,0,0,62,1111,24,790,160,45,172,0,5,8,5,2,0,1,1,1,0,0,1,73,4686,0,0,2302,18,3,2.5,2,3,4,9,Leais,0,0,1,0,0,1,0,0,0,1,0,0,1
23148.0,0,0,83,4,6,8,6,3,10,1,2,0,3,7,0,0,0,0,0,0,0,41,4335,0,0,37,6,0,0.2857142857142857,1,1,1,3,Inativos,0,1,1,1,0,0,0,0,0,0,0,0,0
44267.0,1,1,48,183,5,65,3,5,49,5,5,2,4,9,0,0,0,0,0,0,0,56,4693,2,1,310,16,0,0.5555555555555556,3,3,2,8,Leais,0,0,0,0,1,0,0,1,0,0,1,0,0
